item_code,item,unit,item_group,item_category,2022-10-03,2022-10-07,2022-10-10,2022-10-11,2022-10-13,2022-10-17,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-26,2022-10-31
1,AYAM BERSIH - STANDARD,1kg,BARANGAN SEGAR,AYAM,9.14,9.314285714285715,9.256785714285714,,9.2,9.307837837837837,,9.366666666666667,9.384615384615385,,9.343125,,,9.382051282051282
2,AYAM BERSIH - SUPER,1kg,BARANGAN SEGAR,AYAM,11.481666666666667,11.481666666666667,,,,11.555714285714286,,,11.681666666666667,,,10.8,,11.21125
14,DAGING KERBAU IMPORT (INDIA) * (TOP SIDE),1kg,BARANGAN SEGAR,DAGING,22.9,23.900000000000002,,,,24.7,,,,,,24.133333333333336,,24.133333333333336
16,BETIK BIASA,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.131666666666667,4.215,3.7,,,4.329,,5.0,4.755714285714285,,3.0,,,4.198571428571428
18,PISANG BERANGAN,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.576153846153847,5.753636363636364,5.538,,5.0,5.710588235294118,,5.426666666666667,5.799090909090909,,5.333333333333333,,,5.88
19,PISANG EMAS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.375,5.2,,,,5.333333333333333,,,5.2,,,,,5.375
20,TEMBIKAI MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.0975,4.0975,,,,4.4,,3.7,3.995,,,4.9,,4.175
21,TEMBIKAI MERAH TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,4.216666666666667,4.285714285714286,4.298,,4.4,4.171818181818182,,3.7,4.328571428571428,,4.5,,,4.245454545454546
22,DRAGON FRUIT MERAH,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.996666666666667,7.0,,,7.0,11.993333333333334,,9.695,18.0,,,,,18.0
24,TEMBIKAI SUSU,1kg,BARANGAN SEGAR,BUAH-BUAHAN,5.498333333333334,5.325,6.7,,,5.533333333333334,,5.445,5.098000000000001,,6.75,,,5.375
25,NENAS BIASA (JOSAPINE/MORRIS/SARAWAK),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,3.8257894736842104,3.9166666666666665,3.7842857142857147,,4.8,3.7945,,4.33,3.8363636363636364,,3.5200000000000005,,,3.7605555555555554
27,ANGGUR MERAH BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,14.968,16.7,14.229999999999999,,10.0,15.048333333333332,17.9,14.344999999999999,13.2975,,,17.9,,15.588999999999999
31,LAI KUNING (SAIZ M),1 biji,BARANGAN SEGAR,BUAH-BUAHAN,2.6,2.6,,,,,,,,,,,,2.6
38,JAMBU BATU BERBIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,6.590000000000001,6.55,6.5,,,6.553076923076923,,5.896666666666667,6.466666666666666,,6.7,,,6.785714285714286
39,JAMBU BATU TANPA BIJI,1kg,BARANGAN SEGAR,BUAH-BUAHAN,7.0,7.0,,,7.0,7.0,,,7.0,,,,,
43,IKAN BAWAL HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,26.914285714285715,26.389999999999997,27.650000000000002,,,27.05,,29.0,27.0,,26.0,25.975,,27.12
47,IKAN CENCARU (ANTARA 4 HINGGA 6 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,10.658333333333333,11.222222222222221,10.89375,,,10.794444444444444,,10.6125,11.75,,11.3625,9.0,,10.766666666666666
49,IKAN GELAMA (ANTARA 5 HINGGA 10 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,11.445454545454545,10.666666666666666,11.5,,,11.172727272727274,,13.0,11.0,,10.966666666666667,,,11.483333333333334
51,IKAN JENAHAK (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,41.0,,,41.0,,,,,41.0
52,KEPALA IKAN JENAHAK,1kg,BARANGAN SEGAR,BAHAN LAUT,25.0,25.0,,,,25.0,,,25.0,,,,,25.0
55,IKAN KEMBUNG KECIL/PELALING (ANTARA 10 HINGGA 18 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,14.7125,15.53076923076923,16.475,,13.0,16.34705882352941,,15.0,16.181818181818183,,16.3,11.0,,15.457142857142857
60,IKAN MERAH (b	% 1 KILOGRAM SEEKOR),1kg,BARANGAN SEGAR,BAHAN LAUT,42.18,21.0,41.300000000000004,,,39.833333333333336,,39.0,37.333333333333336,,42.5,,,40.15
64,KEPALA IKAN MERAH,1kg,BARANGAN SEGAR,BAHAN LAUT,25.0,,,,,31.5,,39.0,31.5,,,,,28.95
65,IKAN KERAPU (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,25.333333333333332,,23.5,,,28.0,,28.0,25.0,,,,,23.5
66,IKAN PARANG (ANTARA 1 HINGGA 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,25.0,,,,,
68,IKAN PARI (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,27.333333333333332,29.333333333333332,23.45,,,27.633333333333336,,,29.333333333333332,,24.9,,,29.333333333333332
69,IKAN SELAR KUNING (b	% 11 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.18,14.0,11.0,,,13.414285714285715,,,14.0,,12.45,,,13.0
70,IKAN SELAR PELATA (≤ 7 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,18.257894736842104,20.166666666666668,17.900000000000002,,,19.53076923076923,,16.75,19.2,,19.3,,,18.586666666666666
71,IKAN SELAYANG/SARDIN  (≥ 13 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.205555555555556,14.2,11.573684210526316,,14.0,12.673235294117646,,10.537692307692309,14.454545454545455,,12.39,10.0,,12.315151515151515
73,IKAN SENANGIN (ANTARA 2 HINGGA 8 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,26.0,20.5,,,15.0,21.225,,,24.666666666666668,,27.9,,,27.333333333333332
78,IKAN TAMBAN BELURU (ANTARA 10 HINGGA 19 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,9.666666666666666,,,,,9.5,,,,,12.0,,,
79,IKAN TENGGIRI PAPAN (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,36.0,,,,36.0,,,,,,,,
82,IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,38.5,36.333333333333336,36.0,,28.0,36.25,,,37.5,,,,,38.333333333333336
83,IKAN TONGKOL/AYA/KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,12.776,14.271428571428572,11.836875,,12.0,12.8956,,11.165000000000001,15.0,,11.933333333333334,,,13.141666666666666
88,IKAN KELI (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,11.726363636363637,11.714285714285714,11.663333333333334,,8.5,11.599,,11.663333333333334,11.333333333333334,,11.0,12.0,,11.817272727272728
89,IKAN TILAPIA HITAM (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,9.0,,,,,9.0,,,,,,,,
92,CILI HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,14.530512820512822,14.77142857142857,14.846,,12.0,14.93756756756757,,14.63,14.916666666666666,,15.281818181818181,,,14.86684210526316
93,CILI MERAH - KULAI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,17.876176470588234,18.383846153846154,17.331818181818182,,,17.69363636363636,,16.95,17.540588235294116,,17.333333333333332,,,17.727777777777778
94,CILI MERAH - MINYAK,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,18.01875,18.626666666666665,16.62857142857143,,11.0,17.77758620689655,,15.233333333333334,16.964285714285715,,17.419999999999998,18.5,,17.433030303030304
95,HALIA BASAH (TUA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.704625850340136,8.969885057471265,8.333174603174603,,7.0,8.732384105960264,7.0,8.24304347826087,9.044827586206896,7.833333333333333,8.519444444444444,9.2059375,,8.806322580645162
96,KACANG BENDI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,10.192857142857141,9.913333333333332,10.387096774193548,,7.5,10.342622950819672,9.5,11.66,9.756,,9.647058823529411,10.469999999999999,,10.24904761904762
97,KACANG BUNCIS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.408125,12.160357142857142,12.425,,10.0,12.183469387755101,10.0,12.642857142857142,12.523600000000002,,11.464285714285714,12.981666666666667,,12.236530612244898
98,KACANG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.76304347826087,8.404545454545454,8.512500000000001,,,9.285714285714286,8.0,9.333333333333334,9.203846153846154,,9.211764705882352,7.6975,,9.181799999999999
101,KELAPA BIJI,1 biji,BARANGAN SEGAR,KELAPA,2.375,2.390909090909091,2.38,,,2.3875,,,2.3666666666666667,,2.38,,1.8,2.3800000000000003
102,KELAPA PARUT,1kg,BARANGAN SEGAR,KELAPA,10.0,10.0,,,,10.0,,,7.6,,,,,7.6
103,SANTAN KELAPA SEGAR (BIASA),1kg,BARANGAN SEGAR,KELAPA,7.9,7.125,11.0,,,7.9,,11.0,7.125,,,,,7.9
104,KUBIS BULAT IMPORT (CHINA),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.5606060606060606,4.590909090909091,4.235714285714286,,3.0,4.49090909090909,,4.666666666666667,4.45625,,4.333333333333333,5.016666666666667,,4.379411764705883
105,KUBIS BULAT (TEMPATAN),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.956153846153847,5.133571428571429,4.9818181818181815,,,5.0065384615384625,,5.0,4.969285714285713,,5.242857142857143,6.5,5.5,5.032592592592592
108,KUNYIT HIDUP,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.847611940298506,9.325000000000001,8.476923076923077,,8.0,8.979264705882354,,8.56611111111111,9.655555555555555,10.0,8.254545454545454,,,8.981014492753625
109,LOBAK MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,5.437125,5.778717948717949,5.192682926829268,,3.5,5.407125,7.0,5.2125,5.508484848484849,,5.309523809523809,6.831666666666667,,5.548461538461538
112,TERUNG PANJANG,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,8.741754385964912,9.038928571428572,8.329117647058823,,7.0,8.75421052631579,,7.483846153846153,8.955555555555556,,8.68,9.525,,8.678
113,TIMUN,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,4.497386363636363,4.501860465116279,4.2497727272727275,,4.5,4.264166666666666,4.6,3.9125,4.375757575757576,,4.476,4.289,,4.234320987654321
114,TOMATO,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,6.0575,6.034285714285714,5.878571428571429,,4.5,6.230365853658537,,5.945384615384616,6.0256410256410255,,5.675,7.933333333333334,,6.147307692307693
118,TELUR AYAM GRED A (BERAT 65.0 GM HINGGA 69.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,4.5600000000000005,4.62,4.5,,,4.554545454545455,,,4.6000000000000005,4.5,4.5,,,4.6000000000000005
119,TELUR AYAM GRED B (BERAT 60.0 GM HINGGA 64.9 GM),10 biji,BARANGAN SEGAR,TELUR,4.3999999999999995,4.433333333333333,4.3,,,4.475,,4.3,4.464705882352941,,4.3,,,4.455555555555555
120,TELUR AYAM GRED C (BERAT 55.0 GM HINGGA 59.9 GM SEBIJI),10 biji,BARANGAN SEGAR,TELUR,4.13125,4.15,4.1,,,4.138461538461538,,,4.1,4.1,4.1,4.6,,4.1454545454545455
124,TELUR PUYUH,15 Biji,BARANGAN SEGAR,TELUR,4.245,4.433333333333334,3.9,,,4.3375,,,4.016666666666667,,3.8666666666666667,6.0,,4.236363636363636
125,TELUR ITIK,10 biji,BARANGAN SEGAR,TELUR,12.333333333333334,15.0,11.0,,,12.333333333333334,,,15.0,,11.0,,,12.666666666666666
129,BAWANG BESAR KUNING/HOLLAND,1kg,BARANGAN KERING,BAWANG,4.7618784530386735,5.104494382022472,4.428152173913043,,4.0,4.8033149171270715,4.8,4.581785714285714,5.090161290322581,,4.391228070175439,5.27,,4.7710869565217395
131,BAWANG KECIL MERAH ROSE IMPORT (INDIA),1kg,BARANGAN KERING,BAWANG,7.399782608695652,7.361578947368422,7.43157894736842,,,7.508369565217391,5.5,,6.7531914893617015,,6.477777777777778,6.625,5.0,7.123611111111111
132,BAWANG KECIL MERAH IMPORT (THAILAND),1kg,BARANGAN KERING,BAWANG,10.828095238095237,10.872666666666667,10.828571428571427,,,10.876818181818182,,,11.115384615384615,11.0,11.033333333333333,,,11.19047619047619
148,IKAN BILIS GRED B (KOPEK),1kg,BARANGAN KERING,HASIL LAUT KERING,32.11625,34.422222222222224,30.061875,,20.8,30.694230769230767,,24.758333333333336,27.6625,,31.77,39.5,,28.787499999999998
152,KACANG HIJAU (IMPORT),1kg,BARANGAN KERING,KACANG,8.026174496644296,7.927848101265823,8.21304347826087,,7.0,8.03841059602649,7.0,7.942857142857143,7.77457627118644,7.166666666666667,8.402083333333334,8.227272727272727,,8.03202614379085
154,SERBUK KUNYIT (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),1.2,,1.2,,,1.1,,,,,1.1,,,1.1
160,UBI KENTANG RUSSET,1kg,BARANGAN KERING,UBI KENTANG,8.5,,8.5,,,8.5,,,,,8.5,,,8.5
171,KORDIAL SUNQUICK (OREN),840 ml,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,13.446333333333333,13.877258064516129,13.466666666666667,13.65967741935484,14.672727272727274,,
180,TEH BOH (UNCANG),100 beg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,13.314285714285715,13.862083333333333,,13.3375,14.083333333333334,,
190,SARDIN CAP AYAM (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,4.49991935483871,4.491744186046512,4.515384615384615,,,4.510530303030303,,4.557142857142857,4.52560606060606,4.45,4.506896551724138,4.4423076923076925,,4.508219178082192
191,SARDIN CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,9.234642857142857,9.243513513513513,9.201525423728814,,,9.238047337278106,,9.077777777777778,9.254810126582278,9.233333333333333,9.24975,9.255882352941176,,9.237485714285715
192,SARDIN CAP KING CUP (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,4.014181818181818,4.016829268292683,4.016666666666667,,,4.056938775510204,,,4.048235294117647,,4.035,4.175,,4.080188679245283
193,SARDIN CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,8.699166666666667,8.742592592592594,8.428571428571429,,,8.70952380952381,,,8.785365853658536,,8.3625,8.763636363636364,,8.717213114754099
195,MACKAREL CAP AYAM (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,9.280058479532164,9.289101123595506,9.300714285714285,,,9.299942528735633,,9.181666666666667,9.281323529411765,9.2,9.384745762711866,9.30391304347826,,9.294022988505748
197,MACKAREL CAP KING CUP (SOS TOMATO),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,8.620000000000001,8.9,7.5,,,8.674999999999999,,7.5,8.9,,,,,8.483333333333333
199,TUNA CAP TC BOY (SANDWICH DELITE),150 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,5.6,5.6,,,,5.6,,,5.6,,,,,
201,JEM STRAWBERI LADY'S CHOICE,400 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),8.839130434782607,8.795238095238094,8.819230769230769,,,8.775555555555556,,8.790909090909091,8.75,,8.75625,,,8.769047619047619
202,SERI KAYA YEO'S,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),6.812359550561797,6.84074074074074,6.73888888888889,,,6.8391752577319584,,6.730000000000001,6.915384615384615,6.666666666666667,6.85,6.805263157894737,,6.84375
203,MAINLAND CHESDALE CHEDDAR CHEESE SPREAD 12 CHEDDAR,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),12.318148148148147,12.338235294117647,12.204,,,12.360357142857143,,12.1175,12.174999999999999,,12.4,13.2,,12.240370370370371
204,KRAFT HI - CALCIUM SINGLES PROCESSED CHEESE 12 SLICES,250 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),12.3,12.700000000000001,,,,12.822222222222223,,,12.942857142857141,,,12.4,,12.830000000000002
205,MARJERIN DAISY,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),8.483604651162791,8.505084745762712,8.524137931034483,,,8.539772727272727,,8.507692307692308,8.545238095238094,7.8,8.569230769230769,8.596875,,8.543604651162791
206,MARJERIN PLANTA,480 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),11.124965986394558,11.376438356164384,10.94095890410959,,,11.238904109589042,,11.214642857142858,11.413137254901962,12.25,11.157777777777778,11.6875,,11.331884057971013
212,KICAP TAMIN (DARK SOY SAUCE),330 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,4.711764705882353,4.666666666666667,4.8,,,4.673684210526315,,,4.666666666666667,,4.8,,,4.676470588235294
214,KICAP LEMAK MANIS CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,5.691361256544503,5.785714285714286,5.630088495575221,,,5.6947368421052635,,5.5651515151515145,5.745138888888889,5.683333333333334,5.652777777777778,6.33125,,5.701295336787566
215,KICAP LEMAK MANIS CAP JALEN,650 ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,6.61214953271028,6.703571428571428,6.575675675675676,,,6.588659793814434,,6.3374999999999995,6.604761904761905,6.35,6.734782608695652,,,6.6031249999999995
217,SOS TOMATO MAGGI,325 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,3.4569035532994925,3.464107142857143,3.454125,,,3.4660106382978726,,3.5126666666666666,3.482463768115942,3.266666666666667,3.457777777777778,3.46975,,3.4715544041450777
218,SOS CILI LIFE,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,3.7279999999999998,3.6833333333333336,3.7705454545454544,,,3.7491463414634145,,3.7536363636363634,3.6847826086956523,3.7,3.7774193548387096,4.4,,3.7800000000000002
221,DRINHO SOYA (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,1.0,1.05625,,1.1666666666666667,1.0666666666666667,,
224,SUSU SEGAR DUTCH LADY,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,8.777142857142858,7.800000000000001,,7.7,,,
225,SUSU MARIGOLD HL,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,7.908333333333334,7.964117647058822,7.8,7.955555555555555,7.6,,
226,YEO'S LAICI (KOTAK),250 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,1.1199999999999999,1.1235294117647059,,1.1124999999999998,1.04,,
228,COCA COLA (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,4.0,3.7666666666666666,,3.825,3.8357142857142854,,
229,F&N OREN (TIN),325 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,1.8,1.6461538461538463,,1.5,1.8047619047619048,,
230,F&N OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,3.7,3.7961538461538464,,3.8000000000000003,3.7086956521739127,,
232,MIRINDA OREN (BOTOL),1.5 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,4.0280000000000005,3.7666666666666666,,3.745454545454545,3.85,,
235,JUS OREN PEEL FRESH (MARIGOLD),1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,6.435714285714286,6.457894736842105,6.0,6.411111111111111,6.7,,
236,JUS OREN SUNKIST,1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,5.5,,,,,,
239,RED BULL (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,1.975,1.9785714285714284,,2.1166666666666667,2.011111111111111,,
240,LIVITA WITH HONEY (BOTOL),150 ml,MINUMAN,TERSEDIA MINUM,,,,,,,,2.4,2.2941176470588234,,2.4,2.5285714285714285,,
246,MINYAK JAGUNG CAP MAZOLA,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,17.22344827586207,17.381764705882354,16.735454545454544,,,17.23730769230769,,15.366666666666667,17.939999999999998,15.7,17.327142857142857,16.4,,17.586799999999997
254,MINYAK MASAK SEBATIAN CAP HELANG,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,42.336666666666666,42.13444444444444,39.75,,,41.5135,,38.0,41.84238095238095,36.5,41.5,41.86818181818182,,41.803783783783786
257,MINYAK MASAK SEBATIAN CAP NEPTUNE,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,39.5875,38.413636363636364,52.5,,,39.5875,,,38.18125,,52.5,37.2,,39.24583333333333
260,MINYAK MASAK SEBATIAN CAP PISAU,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,42.23888888888889,42.24333333333333,39.166666666666664,,,41.64542857142857,,,41.047826086956526,,41.06666666666666,43.175,,41.29971428571429
263,MINYAK MASAK TULEN CAP BURUH,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,33.49425925925926,33.44285714285714,31.5,31.5,,31.543478260869566,,31.5,31.58695652173913,31.5,31.5,31.5,,31.53921568627451
266,MINYAK MASAK TULEN CAP SERI MURNI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,33.48347826086957,33.45238095238095,31.5,31.5,,31.5,,31.5,31.5,,31.5,31.5,,31.5
267,MINYAK MASAK TULEN CAP VESAWIT,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,7.5,7.5,,,,7.166666666666667,,,7.1,,7.1,7.099999999999999,,7.1
271,MINYAK SAPI CAP QBB,400 g,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,31.251666666666665,30.90625,31.879166666666666,,,31.251923076923074,,29.7375,30.691666666666666,,32.05555555555556,,,31.246296296296297
272,ROTI SANDWICH GARDENIA ORIGINAL CLASSIC,400 g,BARANGAN BERBUNGKUS,ROTI,3.0,3.0,3.0,,,3.0,,3.0,3.0,3.0,3.0,,,3.0
292,UBAT GIGI COLGATE (PUDINA SEGAR),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,13.630555555555555,13.22162162162162,12.6,12.975,13.173076923076923,,
293,UBAT GIGI DARLIE DOUBLE ACTION (PUDINA ASLI),250 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,13.082500000000001,12.927857142857144,,12.805000000000001,13.083333333333334,,
295,UBAT GIGI FRESH & WHITE (PUDINA SEGAR),160 g,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,6.077272727272727,5.968571428571429,5.7,6.283333333333334,5.977777777777778,,
299,LACTOGEN 1 RUMUSAN BAYI (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,26.612068965517242,26.73857142857143,26.495555555555555,,,26.6635593220339,,26.060000000000002,26.668292682926833,,26.647368421052636,26.689285714285713,,26.611764705882354
300,LACTOGEN 2 RUMUSAN SUSULAN (KOTAK),650g,SUSU DAN BARANGAN BAYI,SUSU BAYI,26.63781512605042,26.745070422535214,26.5138,,,26.674508196721312,,26.074166666666667,26.723684210526315,,26.68378378378378,26.67096774193548,,26.644916666666667
303,ENFAGROW A+ MIND PRO LANGKAH 3 VANILLA (KOTAK),600 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,47.0,47.0,,,,45.5,,,45.5,,,,,45.5
320,SUSU SEJAT PENUH KRIM CAP IDEAL,390g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,4.901851851851852,5.033333333333333,4.658333333333334,,,5.0303571428571425,,4.71,5.133333333333334,,5.0,5.26,,5.1037037037037045
327,SUSU TEPUNG ISIAN KURANG LEMAK 'OMEGA PLUS',1kg,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,48.86415094339623,48.728125,48.90869565217392,,,48.82770491803279,,48.61,48.81380952380952,,48.78666666666666,49.323076923076925,,48.78553571428571
332,SUSU TEPUNG SEGERA FERNLEAF (INSTANT),550 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,16.845294117647057,17.008333333333333,16.333999999999996,,,16.787894736842105,,16.49,17.058333333333334,,16.166666666666668,18.3,,16.9625
334,SUSU ANLENE ACTIFIT 3X PERISA ASLI,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,21.098984375,21.1575,21.02375,,,21.111782945736433,,20.81083333333333,21.143999999999995,20.95,21.13,21.253999999999998,,21.1124427480916
335,SUSU ANLENE GOLD 5X,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,24.856747967479677,24.903972602739728,24.823454545454545,,,24.921060606060607,,24.305555555555557,24.85641509433962,26.0,25.297027027027028,25.038095238095234,,24.975230769230766
336,ANMUM MATERNA (BIASA/COKLAT),650g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,38.21342105263158,38.15652173913043,38.300666666666665,,,38.265853658536585,,38.01222222222222,37.42375,,38.6,38.6625,,38.29302325581395
343,KULIT KAYU MANIS,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),4.5274074074074075,4.616666666666666,4.351538461538461,,,4.5661538461538465,,4.304,4.63,,4.4625,,,4.52875
344,SUSU TEPUNG SEGERA EVERYDAY,550 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,20.493650793650794,20.504605263157895,20.45,,,20.460743801652892,,20.215384615384615,20.507843137254905,20.9,20.502631578947366,20.536956521739132,,20.48082706766917
345,SUSU TEPUNG ISIAN KURANG LEMAK 'OMEGA PLUS',600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,33.316923076923075,33.46814285714286,33.11728813559322,,,33.324999999999996,,32.980526315789476,33.481428571428566,34.5,33.42368421052631,33.49821428571428,,33.4266923076923
346,REMPAH KURMA (TIDAK BERBUNGKUS),100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),3.5,3.5,,,,3.5,,,3.5,,,,,3.5
350,SERBUK KARI IKAN BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),5.298615384615385,5.387938144329897,5.283333333333333,,,5.3608457711442785,,5.3533333333333335,5.405384615384615,5.35,5.314492753623188,5.516666666666667,,5.37520202020202
360,SUP BUNJUT ADABI,8 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.4600456621004567,1.503448275862069,1.4147619047619047,,,1.462,,1.4162162162162164,1.471604938271605,1.4,1.4154411764705883,1.5972222222222223,,1.4647982062780267
361,SUP PUNJUT MAK SITI,10 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),1.4909090909090912,1.5333333333333332,1.4894736842105263,,,1.5,,1.475,1.5333333333333332,,1.5153846153846153,,,1.5
364,SERBUK CILI BABAS,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),6.682546583850931,6.780224719101124,6.688513513513513,,,6.761901840490798,,6.855769230769231,6.848225806451613,6.8,6.670212765957447,6.788333333333333,,6.814610778443114
