item_code,item,unit,item_group,item_category,2022-01-01,2022-01-02,2022-01-03,2022-01-10,2022-01-17,2022-01-24,2022-01-31
1966,MILNA BISKUT RUSK (ASLI),130g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,6.537424242424243,,6.591428571428572,6.608888888888889,6.5821875,6.619420289855072,6.5959375
1967,PETPET GOLD+,M70,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,29.515670103092784,,29.54177083333333,29.52970297029703,29.479574468085104,29.557628865979378,29.6219
1968,DRYPERS WEE WEE DRY (M74),M74,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,32.67145038167939,,32.787777777777784,32.85639705882353,32.84580152671756,32.86992366412214,32.95341666666666
1969,HUGGIES DRY DIAPERS (M72),M72,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,31.901126760563375,,31.792361111111106,32.05813333333333,31.98323076923077,32.01,32.024098360655735
1970,DIAPEX EASY,M70,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,27.865252525252522,,27.89173076923077,27.90128712871287,27.867941176470584,27.816261682242992,27.84164948453608
1971,FITTI,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,22.6264406779661,,22.799218749999998,22.582499999999996,22.675142857142855,22.737916666666663,22.702153846153845
1972,MAMYPOKO EXTRA DRY,M54,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,39.9,,39.9,39.9,41.25384615384615,41.3,41.28666666666666
1974,DRYPERS DRYPANTZ,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,32.42811111111111,,32.394831460674155,32.46404255319149,32.50911111111111,32.53184782608695,32.61511363636364
1975,HUGGIES DRY PANTS,M60,SUSU DAN BARANGAN BAYI,LAMPIN PAKAI BUANG,30.507472527472526,,30.473978494623655,30.49306818181818,30.57091954022988,30.561999999999994,30.527088607594933
1976,MAGGI MI SEGERA PERISA KARI,5 X 79g,BARANGAN BERBUNGKUS,MI SEGERA,4.442771084337349,,4.439642857142857,4.445587044534412,4.443506493506494,4.446331877729258,4.443440366972477
1977,CINTAN MI SEGERA PERISA AYAM,5 X 75g,BARANGAN BERBUNGKUS,MI SEGERA,4.24948717948718,,4.24051282051282,4.2255882352941185,4.24029411764706,4.2761764705882355,4.293
1978,MI SEDAP MI GORENG PERISA ASLI,5 X 90g,BARANGAN BERBUNGKUS,MI SEGERA,4.452610619469026,,4.4462931034482756,4.440796460176991,4.451278538812786,4.445046728971962,4.450256410256411
1979,SABUN MANDIAN LIFEBUOY (COOL FRESH),300ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,6.9198742138364775,,,,,6.9154605263157904,
1980,SABUN MANDIAN DETTOL ANTIBACTERIAL (FRESH),500 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,12.439354838709678,,,,,12.405555555555557,
1981,SABUN MANDIAN LUX (MAGICAL SPELL),220 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,6.394507042253521,,,,,6.483125,
1982,SYAMPU REJOICE (RICH SOFT SMOOTH),340ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,11.649387755102042,,,,,11.563762376237625,
1983,SYAMPU PANTENE PRO-V (HAIR FALL CONTROL),340ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,13.010194174757281,,,,,12.733203883495145,
1984,SYAMPU HEAD & SHOULDERS (SMOOTH & SILKY),330 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,17.366374999999998,,,,,17.286623376623375,
1985,TUALA WANITA KOTEX SOFT & SMOOTH (MAXI - NON WING),10 PAD,PRODUK KEBERSIHAN,PENJAGAAN DIRI,3.27,,,,,3.298735632183908,
1986,TUALA WANITA LIBRESSE (MAXI - NON WING),10 PAD,PRODUK KEBERSIHAN,PENJAGAAN DIRI,3.535566037735849,,,,,3.566969696969697,
1987,DEODORAN NIVEA MAN (BLACK & WHITE INVISIBLE - ORIGINAL),150 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,14.374893617021277,,,,,14.47,
1988,DEODORAN NIVEA (EXTRA BRIGHTENING),150 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,14.6771875,,,,,14.867142857142857,
1989,DEODORAN REXONA MEN (SPORT DEFENSE),50 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,7.361976744186046,,,,,7.178125,
1990,DEODORAN REXONA (POWDER DRY BRIGHTENING),50 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,7.352456140350878,,,,,7.366744186046511,
1991,SABUN SERBUK BREEZE (POWER CLEAN),750 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,5.560656934306569,,,,,5.5652380952380955,
1992,SABUN SERBUK ATTACK (AROMA FRESH + COLOUR),800 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,9.235416666666667,,,,,9.332222222222223,
1993,SABUN SERBUK TOP (SUPER COLOUR),750 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,5.66421052631579,,,,,5.6685271317829455,
1994,DYNAMO POWER GEL (PERFECT CLEAN),3 kg,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,24.008235294117647,,,,,23.930625,
1995,DAIA EXCELLENT WASHING POWER (EUA DE PARFUM),750 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,5.4250675675675675,,,,,5.439236641221374,
1996,PELEMBUT PAKAIAN - SOFTLAN (FLORAL FANTASY),1 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,5.65075,,,,,5.66,
1998,PENCUCI PELBAGAI GUNA DETTOL (LAVENDER),2.5 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,18.708333333333332,,,,,16.66875,
1999,PENCUCI PELBAGAI GUNA MR MUSCLE (LAVENDER),2 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,12.474579439252336,,,,,12.407924528301887,
2000,PENCUCI PELBAGAI GUNA AJAX FABULOSO (LAVENDER),2 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,13.346445783132532,,,,,13.291972789115647,
2001,DUMEX DUPRO 2 (RUMUSAN SUSULAN),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,25.520419161676646,,25.515833333333333,25.491272727272722,25.522654320987655,25.500945945945944,25.465248226950354
2002,PELUNTUR CLOROX (ORIGINAL),1 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,4.352903225806451,,,,,4.38625,
2003,BIHUN KERING IMPORT (PELBAGAI JENAMA),400 g,BARANGAN BERBUNGKUS,BIHUN,3.71,,3.698888888888889,3.8,3.983333333333333,3.957142857142857,3.8777777777777778
2004,BERAS SUPER SPECIAL CAP FAMILI 5%,10 kg,BARANGAN BERBUNGKUS,BERAS,25.5,,25.5,25.5,25.5,25.5,25.5
2008,SUSU TEPUNG PENUH KRIM SEGERA NESPRAY,480 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,18.55318181818182,,18.547444444444444,18.540408163265308,18.546530612244897,18.54,18.527954545454545
2009,DUTCH LADY 123 (BIASA),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,22.619135135135135,,22.610388888888888,22.67888888888889,22.768843930635835,22.711363636363636,22.73739393939394
2010,DUTCH LADY 456 (BIASA),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,22.494444444444444,,22.48804469273743,22.560773480662984,22.651235955056176,22.643370786516854,22.642
