item_code,item,unit,item_group,item_category,2023-04-01,2023-04-02,2023-04-03,2023-04-04,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-25,2023-04-26,2023-04-27,2023-04-28,2023-04-29,2023-04-30
1109,TELUR AYAM GRED A,30 biji,BARANGAN SEGAR,TELUR,13.5,13.5,13.5,,,,13.5,13.5,,13.519354838709678,13.5,,13.5,,,,13.5,13.5,,13.51875,,,13.51764705882353,13.5,13.5,13.5
1110,TELUR AYAM GRED B,30 biji,BARANGAN SEGAR,TELUR,12.9,12.9,13.103225806451613,12.9,12.9,12.9,12.9,12.9,12.9,13.044827586206896,,,,12.9,12.9,,13.081034482758621,12.9,,13.096875,12.9,,13.056338028169014,12.9,12.9,12.9
1111,TELUR AYAM GRED C,30 biji,BARANGAN SEGAR,TELUR,12.3,12.3,12.771428571428572,,,12.3,12.3,12.3,12.3,12.544736842105264,12.3,12.3,12.3,12.3,,12.3,12.52142857142857,12.3,12.3,12.607500000000002,12.3,12.3,12.62553191489362,12.3,12.3,12.3
1114,SOS TIRAM KIMBALL,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,6.085620437956204,,,,,,,6.094592592592592,,,,,,,6.087391304347825,,,6.090147058823529,,,6.098064516129032,5.9,,
1115,KICAP LEMAK MASIN CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,5.427167630057804,,,,,,,5.419764705882353,,,,,,,5.4592307692307696,,,5.472727272727273,,,5.479875,5.7,,
1116,SOS TIRAM NONA,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,5.785779816513761,,,,,,,5.795137614678898,,,,,,,5.784272727272727,,,5.774095238095238,,,5.778019801980198,5.5,,
1117,SOS TIRAM ADABI,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,,,7.278194444444444,,,,,,,7.351097560975609,,,,,,,7.372236842105263,,,7.343866666666666,,,7.296133333333334,,,
1125,SERBUK CILI KIJANG,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,6.455555555555556,,,,,,,6.455555555555556,,,,,,,6.455555555555556,,,6.455555555555556,,,6.455555555555556,,,
1128,LADA BENGGALA HIJAU (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.6,12.6,14.68640625,12.6,12.6,12.6,12.6,11.95,12.6,14.514090909090909,11.95,12.6,12.6,12.6,13.9,12.6,13.55671875,12.6,12.6,13.53063492063492,11.933333333333332,11.266666666666666,14.086415094339623,11.933333333333332,11.9,12.6
1129,LADA BENGGALA MERAH (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,21.45,16.7,22.473541666666666,21.45,19.599999999999998,19.599999999999998,19.599999999999998,21.45,19.599999999999998,21.070208333333333,21.45,19.599999999999998,19.599999999999998,16.933333333333334,15.9,16.933333333333334,18.625510204081632,16.933333333333334,16.599999999999998,18.227916666666665,13.4,13.6,18.685,12.766666666666666,13.4,12.933333333333332
