item_code,item,unit,item_group,item_category,2026-02-01,2026-02-02,2026-02-03,2026-02-04,2026-02-05,2026-02-06,2026-02-07,2026-02-08,2026-02-09,2026-02-10,2026-02-11,2026-02-12,2026-02-14,2026-02-15,2026-02-16,2026-02-19,2026-02-20,2026-02-21,2026-02-22,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28
1819,LENGKUAS,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,9.7475,10.254285714285714,10.967500000000001,10.784615384615384,11.0,10.528571428571428,10.585714285714285,10.342857142857143,10.826078431372549,10.9425,10.5925,10.831,10.910833333333334,10.844166666666666,10.909166666666666,11.556000000000001,10.796666666666667,11.392222222222223,11.402222222222223,10.9126171875,10.376000000000001,10.54,10.981,11.211,11.061
1822,BERAS SUPER SPECIAL TEMPATAN SABAH RICE VAGAS TOKOU,10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,,,,28.46,,,28.8,,,,,,,,28.825,,,,,
1823,BERAS TQR SABAH CAP TKC 5%,10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,,,,34.79875,,,35.065,,,,,,,,34.536,,,,,
1824,BERAS SUPER HUMA CAP KELISA EMAS (SABAH),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,,,,33.29833333333333,,,33.358,,,,,,,,33.21333333333333,,,,,
1825,BERAS SUPER CAP ANGGUR SAZARICE 5% (IMPORT THAILAND),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,,,,28.729166666666668,,,28.747826086956525,,,,,,,,28.755000000000003,,,,,
1826,BERAS SUPER CAP RODA SAZARICE 5% (IMPORT THAILAND),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,,,,28.553478260869564,,,28.60130434782609,,,,,,,,28.601578947368424,,,,,
1827,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP MUHIBAH)",1kg,BARANGAN BERBUNGKUS,TEPUNG,,,,,,,,,3.36695652173913,,,3.3662499999999995,,,,,,,,3.3216666666666668,,,,,
1832,BERAS CAP GOLDEN SARAWAK (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,,,,28.566666666666666,,,28.4,,,,,,,,28.7,,,,,
1833,BERAS PREMIUM CAP UNCLE TAN,10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,,,,30.584285714285713,,,30.5195,,,,,,,,30.6235,,,,,
1849,TEPUNG NAIK SENDIRI CAP 'BLUE KEY',1kg,BARANGAN BERBUNGKUS,TEPUNG,,,,,,,,,5.157058823529412,,,5.201428571428571,,,,,,,,5.232307692307692,,,,,
1852,DESA FRESH MILK (KOTAK),1 liter,MINUMAN,TERSEDIA MINUM,,,,,,,,,,,,,,,,,,,,7.540000000000001,,,,,
1854,KORDIAL F&N SUN VALLEY (GRENADINE),2 liter,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,,,,,,,,,,,,12.846382978723403,,,,,
1870,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP  FAIZA)",1kg,BARANGAN BERBUNGKUS,TEPUNG,,,,,,,,,3.677720207253886,,,3.678366336633663,,,,,,,,3.675608465608465,,,,,
1872,MAYONIS SEBENAR LADY'S CHOICE,220ml,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),,,,,,,,,7.98625,,,7.98625,,,,,,,,7.998571428571428,,,,,
1876,PELEMBUT PAKAIAN - DOWNY (PREMIUM PARFUM PASSION),800ml,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,,,,,,13.076666666666666,,,13.076666666666666,,,,,,,,13.09875,,,,,
1879,SEVEN UP LEMON & LIME (TIN),320ml,MINUMAN,TERSEDIA MINUM,,,,,,,,,1.88625,,,1.8699999999999999,,,,,,,,1.89875,,,,,
1899,CILI KERING KERINTING (BERTANGKAI/TIDAK BERTANGKAI),1kg,BARANGAN KERING,CILI KERING,,,,,,,,,21.323941605839416,,,21.392841726618705,,,,,,,,21.507985611510794,,,,,
1900,CILI KERING LEPER (BERTANGKAI/TIDAK BERTANGKAI),1kg,BARANGAN KERING,CILI KERING,,,,,,,,,21.392465753424656,,,21.15144927536232,,,,,,,,21.229850746268653,,,,,
1904,DUMEX DUGRO 3 (1-3 TAHUN) PERISA ASLI (850G),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,,,26.68626213592233,,,26.71149877149877,,,,,,,,26.758533007334965,,,,,
1914,DAGING KERBAU IMPORT (INDIA) (BLOCK),1kg,BARANGAN SEGAR,DAGING,,,,,,,,,23.403783783783783,,,23.387894736842103,,,,,,,,23.14833333333333,,,,,
1915,IKAN JENAHAK (KEPINGAN),1kg,BARANGAN SEGAR,BAHAN LAUT,,,,,,,,,42.118620689655174,,,42.75576923076923,,,,,,,,42.89434782608696,,,,,
1916,IKAN DEMUDUK/CUPAK/CERMIN (b	$ 3 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,BAHAN LAUT,,28.9,31.099999999999998,31.099999999999998,28.799999999999997,28.799999999999997,28.799999999999997,28.799999999999997,28.555999999999997,28.766666666666666,31.099999999999998,28.9184,28.799999999999997,28.82,32.2,32.2,31.7,31.7,31.099999999999998,29.370416666666667,31.8,30.3,29.3,30.633333333333336,30.46666666666667
1921,IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),1kg,BARANGAN SEGAR,IKAN DARAT,14.9,15.4,16.028,16.028,15.653333333333332,15.653333333333332,15.61,15.753333333333334,16.50318681318681,15.851818181818182,15.915454545454544,16.44760869565217,15.208888888888888,15.287,15.878,15.709999999999999,15.44222222222222,15.44222222222222,15.94111111111111,16.251489361702127,15.807272727272727,15.823333333333332,15.844545454545454,15.481666666666667,15.481666666666667
1923,TERUNG BULAT,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,,,,,,,,,9.70766129032258,,,9.65109375,,,,,,,,9.75,,,,,
1926,CILI AKAR HIJAU,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,12.496,12.229999999999999,13.545,13.217777777777778,13.5575,13.151111111111112,12.995555555555555,12.54,15.065054151624551,12.23375,12.262222222222222,14.979649122807016,11.726,11.786,11.617777777777778,12.613333333333335,12.31,12.12,12.008888888888889,14.25154411764706,11.785555555555556,11.674444444444445,11.565999999999999,11.95111111111111,11.84
1927,CILI AKAR MERAH,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,30.674999999999997,29.175,29.089166666666667,29.505,28.2475,28.659230769230767,27.542727272727276,27.0725,26.412896174863384,28.213076923076922,26.948,25.881639344262297,27.285555555555554,28.08818181818182,27.256999999999998,27.752857142857142,28.25222222222222,24.986666666666665,24.20888888888889,23.793809523809525,20.96857142857143,24.13111111111111,23.564444444444444,23.02,21.46
1928,LIMAU KASTURI,1kg,BARANGAN SEGAR,SAYUR-SAYURAN,5.568,5.886666666666667,6.369999999999999,6.147,6.487,6.487,6.6881818181818184,6.650769230769232,7.785755395683453,6.860714285714286,6.796666666666667,8.081443661971832,7.640714285714286,7.49,7.851538461538461,7.548333333333333,8.355714285714287,8.839,8.559000000000001,8.916343612334801,8.215454545454547,9.389999999999999,9.2725,9.37,9.324545454545456
1929,SANTAN KELAPA SEGAR (PEKAT),1kg,BARANGAN SEGAR,KELAPA,,,,,,,,,12.998571428571429,,,12.915000000000001,,,,,,,,12.298,,,,,
1931,BAWANG BESAR IMPORT (PAKISTAN),1kg,BARANGAN KERING,BAWANG,2.1,2.1,2.1,2.1,2.1,2.1,1.9,1.9,2.9909090909090907,2.8,2.8,3.065,2.3499999999999996,2.3499999999999996,2.3499999999999996,,2.3499999999999996,2.3499999999999996,2.3499999999999996,2.865333333333333,2.3499999999999996,1.9,1.9,1.9,1.9
1937,MINYAK MASAK TULEN CAP SAJI,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,6.899739130434783,,,6.8997247706422025,,,,,,,,6.899711538461539,,,,,
1938,MINYAK MASAK TULEN CAP SAJI,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,13.135,,,13.16294117647059,,,,,,,,13.198447204968943,,,,,
1939,MINYAK MASAK TULEN CAP SAJI,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,30.552697368421054,,,30.59301818181818,,,,,,,,30.750564102564105,,,,,
1940,MINYAK MASAK TULEN CAP ALIF,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,6.9,,,6.900000000000001,,,,,,,,6.9,,,,,
1941,MINYAK MASAK TULEN CAP ALIF,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,13.3,,,13.3,,,,,,,,13.3,,,,,
1942,MINYAK MASAK TULEN CAP ALIF,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,,,,,,,,,30.796296296296298,,,30.78333333333333,,,,,,,,30.830000000000002,,,,,
1944,KACANG SOYA (IMPORT),1kg,BARANGAN KERING,KACANG,,,,,,,,,7.508,,,7.508,,,,,,,,7.508,,,,,
1947,SERBUK PENAIK ROYAL (TIN),113g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,,,,,,,,,6.354285714285715,,,6.4225,,,,,,,,6.4225,,,,,
1951,BERAS SUPER CAP 3A BOY (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,,,,29.503,,,29.468999999999998,,,,,,,,29.452692307692306,,,,,
1953,KRIMER MANIS PEKAT CAP SAJI,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,,,,,,,,,3.4026530612244894,,,3.409883040935673,,,,,,,,3.4054464285714285,,,,,
1955,YOGURT MARIGOLD (LOW FAT) (STRAWBERRY),130g,MINUMAN,TERSEDIA MINUM,,,,,,,,,2.895,,,2.895,,,,,,,,2.9400000000000004,,,,,
1960,SUSU SEGAR KURMA FARM FRESH,700 g,MINUMAN,TERSEDIA MINUM,,,,,,,,,9.299999999999999,,,9.6,,,,,,,,9.0,,,,,
1963,REFILL ANMUM ESSENTIAL LANGKAH 4 PERISA ASLI (TANPA GULA TAMBAHAN) - KOTAK,550 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,,,36.11539682539682,,,36.16,,,,,,,,36.19666666666667,,,,,
1964,QUAKER OATS INSTANT OATMEALS,1kg,MINUMAN,BAHAN-BAHAN MINUMAN,,,,,,,,,14.5,,,14.5,,,,,,,,14.5,,,,,
1966,MILNA BISKUT RUSK (ASLI),130g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,,,,,,,,,7.8179527559055115,,,7.810873015873017,,,,,,,,7.7912403100775185,,,,,
1976,MAGGI MI SEGERA PERISA KARI,5 X 79g,BARANGAN BERBUNGKUS,MI SEGERA,,,,,,,,,5.212313725490197,,,5.208601941747572,,,,,,,,5.2027186311787075,,,,,
1984,SYAMPU HEAD & SHOULDERS (SMOOTH & SILKY),330 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,16.77333333333333,,,16.613076923076925,,,,,,,,16.697692307692307,,,,,
1987,DEODORAN NIVEA MAN (BLACK & WHITE INVISIBLE - ORIGINAL),150 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,17.52375,,,17.184285714285714,,,,,,,,17.44875,,,,,
1988,DEODORAN NIVEA (EXTRA BRIGHTENING),150 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,17.683333333333334,,,18.0,,,,,,,,17.240000000000002,,,,,
1989,DEODORAN REXONA MEN (SPORT DEFENSE),50 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,8.1725,,,8.1725,,,,,,,,6.3225,,,,,
1990,DEODORAN REXONA (POWDER DRY BRIGHTENING),50 ml,PRODUK KEBERSIHAN,PENJAGAAN DIRI,,,,,,,,,10.1975,,,10.1975,,,,,,,,9.356,,,,,
1992,SABUN SERBUK ATTACK (AROMA FRESH + COLOUR),800 g,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,,,,,,10.669,,,10.669,,,,,,,,10.669,,,,,
1998,PENCUCI PELBAGAI GUNA DETTOL (LAVENDER),2.5 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,,,,,,16.85,,,,,,,,,,,,,,,,
1999,PENCUCI PELBAGAI GUNA MR MUSCLE (LAVENDER),2 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,,,,,,14.577000000000002,,,14.317000000000002,,,,,,,,14.317000000000002,,,,,
2000,PENCUCI PELBAGAI GUNA AJAX FABULOSO (LAVENDER),2 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,,,,,,15.396153846153847,,,15.376666666666667,,,,,,,,15.495833333333332,,,,,
2001,DUMEX DUPRO 2 (RUMUSAN SUSULAN),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,,,29.567967032967033,,,29.59067226890756,,,,,,,,29.573305322128853,,,,,
2002,PELUNTUR CLOROX (ORIGINAL),1 liter,PRODUK KEBERSIHAN,PENJAGAAN RUMAH,,,,,,,,,5.486666666666667,,,5.494,,,,,,,,5.46,,,,,
2003,BIHUN KERING IMPORT (PELBAGAI JENAMA),400 g,BARANGAN BERBUNGKUS,BIHUN,,,,,,,,,4.2188888888888885,,,4.290588235294117,,,,,,,,4.37578947368421,,,,,
2004,BERAS SUPER SPECIAL CAP FAMILI 5%,10 kg,BARANGAN BERBUNGKUS,BERAS,,,,,,,,,27.2,,,27.2,,,,,,,,,,,,,
2009,DUTCH LADY 123 (BIASA),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,,,24.9927149321267,,,25.013632183908047,,,,,,,,25.00507865168539,,,,,
2010,DUTCH LADY 456 (BIASA),850g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,,,24.980559284116328,,,24.98721088435374,,,,,,,,24.96525842696629,,,,,
2011,KIUB SUP TOM YAM (MAGGI),6 X 10g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),,,,,,,,,3.3115384615384613,,,3.3115384615384613,,,,,,,,3.3045454545454547,,,,,
2014,ENFAGROW A+ MIND PRO LANGKAH 3 VANILA (KOTAK),500 g,SUSU DAN BARANGAN BAYI,SUSU BAYI,,,,,,,,,56.88063583815029,,,56.918465909090905,,,,,,,,56.9002808988764,,,,,
